0Gy+PBSX,0Gy+PBSY,0Gy+9H10X,0Gy+9H10Y,20Gyx1+PBSX,20Gyx1+PBSY,20Gyx1+9H10X,20Gyx1+9H10Y,8Gyx3+PBSX,8Gyx3+PBSY,8Gyx3+9H10X,8Gyx3+9H10Y,6Gyx5+PBSX,6Gyx5+PBSY,6Gyx5+9H10X,6Gyx5+9H10Y
12.449944382647384,24.568965517241395,12.495630065151754,23.27586206896558,12.494438264738601,19.39655172413802,12.494438264738601,19.39655172413802,12.447560781821071,16.810344827586277,12.447163515016687,15.517241379310349,12.448355315429847,19.39655172413802,12.449944382647384,24.568965517241395
17.49324646432544,90.51724137931035,17.48569839504211,65.94827586206884,17.485301128237726,64.65517241379314,17.48252026060702,55.60344827586209,17.530986810742096,63.36206896551721,17.519863340219292,27.155172413793025,17.532575877959633,68.5344827586207,17.53019227713332,60.775862068965466
22.53774034641666,160.34482758620686,22.57190529159386,121.55172413793093,22.569124423963142,112.49999999999989,22.51747973939293,94.39655172413791,22.56237088828855,90.51724137931035,22.502780867630708,46.551724137931046,22.570316224376295,116.37931034482756,22.51787700619735,95.68965517241372
27.55323375178767,285.77586206896547,27.591768631813114,261.20689655172407,27.581042428094694,226.29310344827582,27.580247894485932,223.70689655172407,27.58104242809468,226.29310344827582,27.540521214047377,94.39655172413791,27.64341331638327,279.3103448275862,27.568727157158737,186.20689655172407
32.68711266486571,496.5517241379308,32.65374225329728,387.93103448275843,32.65811218814552,402.155172413793,32.639440648339416,341.3793103448274,32.643413316383274,354.31034482758605,32.53138407754649,139.6551724137929,32.67241379310343,448.70689655172396,32.61282377244555,254.74137931034466
