0Gy+PBSX,0Gy+PBSY,0Gy+9H10X,0Gy+9H10Y,20Gyx1+PBSX,20Gyx1+PBSY,20Gyx1+9H10X,20Gyx1+9H10Y,8Gyx3+PBSX,8Gyx3+PBSY,8Gyx3+9H10X,8Gyx3+9H10Y,6Gyx5+PBSX,6Gyx5+PBSY,6Gyx5+9H10X,6Gyx5+9H10Y
12.462287794959094,36.792452830188836,12.462051354802096,35.377358490566166,12.411453161204895,32.54716981132094,12.411926041518887,35.377358490566166,12.411453161204895,32.54716981132094,12.411453161204895,32.54716981132094,12.462051354802096,35.37735849056628,12.4112167210479,31.132075471698045
17.48593181065872,103.30188679245316,17.480257246890805,69.33962264150955,17.4748191232799,36.792452830188836,17.423984489525697,32.54716981132094,17.324679623587272,38.207547169811505,17.423984489525697,32.54716981132094,17.477419965006856,52.35849056603786,17.474582683122893,35.377358490566166
22.45945051307513,169.81132075471714,22.503428382276446,133.01886792452842,22.539603726296868,49.52830188679263,22.437461578474483,38.207547169811505,22.53865796566889,43.8679245283023,22.48616825081571,29.716981132075716,22.54267744833782,67.92452830188677,22.487114011443698,35.37735849056628
27.594221402563004,301.4150943396227,27.537712205040908,263.2075471698116,27.511940227928307,108.96226415094361,27.551662174303676,46.69811320754741,27.506029224003374,73.58490566037744,27.548588452262727,28.301886792453047,27.56017401995554,97.64150943396237,27.498699579136517,29.716981132075716
32.583345155341185,461.32075471698136,32.62992386626944,440.0943396226417,32.62968742611245,138.6792452830191,32.564193502624484,46.69811320754752,32.52328935546412,101.88679245283049,32.5566274176006,1.4150943396228968,32.52778171844706,128.77358490566064,32.61999337967559,80.66037735849079
