0Gy+PBS,,8Gyx3+9H10,,6Gyx5+9H10,
X,Y,X,Y,X,Y
12.5,15.929203539822765,12.548076923076934,14.60176991150388,12.5,15.929203539822993
17.548076923076934,65.04424778761052,17.500000000000007,27.87610619469001,17.548076923076927,57.07964601769913
22.548076923076927,140.70796460176985,22.500000000000007,42.47787610619491,22.54807692307694,86.28318584070803
27.548076923076934,280.08849557522115,27.499999999999993,58.40707964601745,27.50000000000002,163.27433628318585
32.548076923076934,460.6194690265487,32.54807692307693,90.26548672566355,32.54807692307694,237.61061946902652
