0Gy+PBS,0Gy+PBSY,0Gy+9H10,0Gy+9H10Y,20Gyx1+PBS,20Gyx1+PBSY,20Gyx1+9H10,20Gyx1+9H10Y,8Gyx3+PBS,8Gyx3+PBSY,8Gyx3+9H10,8Gyx3+9H10Y
12.51336898395722,55.694788091627515,12.566844919786096,52.35453747306269,12.51336898395722,55.694788091627515,12.51336898395722,52.336579136404225,12.5668449197861,55.71274642828553,12.45989304812834,52.31862079974508
17.54010695187166,282.3828717375693,17.48663101604278,312.58879399792477,17.486631016042782,131.2455104158355,17.486631016042786,97.66342086359668,17.43315508021391,141.30217894484827,17.48663101604278,80.87237608747728
22.406417112299465,408.27081171681743,22.406417112299465,394.8379758959211,22.406417112299465,132.897677388459,22.406417112299465,129.53946843323502,22.406417112299472,183.27081171681698,22.406417112299458,82.52454306010077
27.32620320855615,809.5498443610823,27.37967914438503,769.2692952350552,27.326203208556144,215.1468592864553,27.37967914438503,134.56780269774163,27.326203208556144,184.92297868944047,27.326203208556144,64.02745630138065
32.299465240641716,1264.5781786255889,32.299465240641716,1190.6975816106633,32.299465240641716,270.54832787932037,32.3529411764706,196.68568920105395,32.35294117647058,206.7603160667254,32.2994652406417,99.27967116290256
